"","score","text"
"29",-2,"@Gordon_Gekko_NY @GFVara ...y el primero a sido Rajoy y el PP, siempre tan humanitarios...la Mafia x fin fuera del… https://t.co/TjkJ5OpkOC"
"30",-6,"@PPopular @isacalzadag @pablocasado_ Pero mentira, mentira, mentiraaaa, mentira, mentira es....... El PP y Rajoy no… https://t.co/PtBRbCbzD3"
"31",-3,"#lanoche24h Muy bien por el gobierno con Sánchez a la cabeza por asumir este gesto humanitario¿ Lo habría hecho Rajoy? Creo que no"
"32",1,"@MonederoJC @agarciaportela Haber tenido 2 años más de Gobierno Rajoy porque tu @ahorapodemos votó en contra de la… https://t.co/e8yXofXvPk"
"33",-3,"Ministerio de Cultura y Deportes: Mariano Rajoy,  Secretario de Estado para el Deporte - ¡Firma la petición!… https://t.co/Nhja5nCvvY"
"34",1,"RT @MVidaller: Los favoritos en la 'carrera' de sucesión a Rajoy https://t.co/cuZogezHm0 vía @cuatro"
"35",-2,"Feijoo es peor que Rajoy. Sí no os lo cuentan es por el control tan fuerte de los medios en Galicia."
"36",1,"Los favoritos en la 'carrera' de sucesión a Rajoy https://t.co/cuZogezHm0 vía @cuatro"
"37",0,"El PP celebrará el 20 y 21 de julio el congreso extraordinario para elegir al sucesor de Rajoy https://t.co/7OKW7qPxVf"
"38",-2,"Matando gente, y los trate de lo que son, una banda criminal organizada de franquistas. Vale ya de Rajoy se ganó mi… https://t.co/aGhTxwuxvK"
"39",-6,"@chefidiaz Lo peor es que ya no se le puede echar la culpa a Rajoy de este tiempo loco <U+2639><U+FE0F>"
"40",-3,"@sanchezcastejon Bie hecho Pedro  !!!
Seguid así,por ahora habéis dado poco pero es algo mínimamente diferente a Rajoy."
"41",-2,"RT @esjavieraleman: Con lo que le pagabámos a Santi Abascal por tocarse el rabo en movidas random de las sobredimensionadas CCAA acogemos a…"
"42",-2,"Con lo que le pagabámos a Santi Abascal por tocarse el rabo en movidas random de las sobredimensionadas CCAA acogem… https://t.co/2ujAwS3qUu"
"43",-2,"@Esther__VLC @CondeDeLaFere @Petetekin La cuestión es que desde 2015, deberían comer 46.017.000 personas, pero sólo… https://t.co/mrWSN1jV2o"
"44",-1,"Ya he hecho más memes de este, que de Rajoy <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/jEv3m4DCrf"
"45",-2,"El PP pagó una cena de Rajoy en Ciempozuelos con fondos para un hogar de ancianos y la Cabalgata de Reyes https://t.co/NUGtjauct7"
"46",-2,"@ExpositoOrteg @sanchezcastejon Tres dia de gobierno le piden mas a pedro que a rajoy en 7 años,no les dejan ni res… https://t.co/Eme8uPnpzS"
"47",-3,"<ed><U+00A0><U+00BD><ed><U+00B3><U+00BB> @saulCiudadanos ""El primer partido que salió pidiendo elecciones y la dimisión del Sr Rajoy fue Cs; para poder pr… https://t.co/MTvWeAu4gC"
"48",-1,"El PP de Madrid pagó una cena a Rajoy con fondos para un centro de mayores y una cabalgata de Reyes https://t.co/FjL0EuAIqR vía @publico_es"
"49",-1,"Pedro Sánchez ha conseguido en una semana con los nombramientos de ministros y la decisión del #Aquarius, que me si… https://t.co/Fj2ZH7DESC"
"50",-8,"RT @Tony_Stark_33: @Jadouken10 Rajoy se hacía un poco el loco en esos temas, acogía, pero en poca cantidad, disimulando, pero éste se pondr…"
"51",0,"#JELOenSalamanca @Juliaenlaonda yo veo como sustituto de M.Rajoy a Rafael Hermando y como portavoza del PP a Celia… https://t.co/91ifhXYGsw"
"52",-3,"Rajoy anuncia que el Congreso para elegir a su sucesor será el 20 y 21 de julio y pide a los candidatos que eviten… https://t.co/jNxQ1ZxZHa"
"53",1,"@marianorajoy @asierantona @PPopular No esperaba otro tipo de declaraciones de Rajoy. Un gran presidente. Una gran… https://t.co/lVoYxwoQnA"
"54",0,"El sucesor de Rajoy, el 21 de julio https://t.co/BW0bBwz4mu vía @YouTube #Aquarius Celia Villalobos"
"55",1,"@josefabadia @sanchezcastejon Mediante la aprobación del «Real Decreto-ley 3/2012, de 10 de febrero, de medidas urg… https://t.co/DUnDA8w8hr"
"56",-3,"@Ruben7ro @sanchezcastejon Eso lo@explicaba Rajoy que te has equivocado... nosotr@s ya hemos dicho lo que vamos a h… https://t.co/rzuoeVrpEf"
"57",-2,"El PSOE cree demostrada la necesidad de la moción de censura: ""Esta es la herencia que deja Mariano Rajoy"" https://t.co/qVWxfPhDUG"
"58",-2,"RT @CsCanarias: <ed><U+00A0><U+00BD><ed><U+00B3><U+00BB> @saulCiudadanos ""Mi opinión es que el Sr Rajoy dimitió tarde, en cualquier otro país democrático del mundo la dimisión se…"
"59",-3,"RT @CsCanarias: <ed><U+00A0><U+00BD><ed><U+00B3><U+00BB> @saulCiudadanos ""La dimisión del Sr Rajoy ha supuesto la continuación de la protección del bipartidismo. El Sr Rajoy sabí…"
"60",0,"El relevo de @marianorajoy, el próximo 21 de julio.

https://t.co/rltThzvSRk"
"61",-3,"RT @juvenalpadron: @AnaGarridoRamos @joseluisgonza67 @susanadiaz No dirá nada, emulando el estilo de Rajoy....dejar hacer y sobre todo deja…"
"62",-4,"@AnaGarridoRamos @joseluisgonza67 @susanadiaz No dirá nada, emulando el estilo de Rajoy....dejar hacer y sobre todo dejar pasar"
"63",-8,"@Jadouken10 Rajoy se hacía un poco el loco en esos temas, acogía, pero en poca cantidad, disimulando, pero éste se… https://t.co/UHyM1yURvD"
"64",-4,"RT @eldia: Rajoy preside hoy la Junta del PP que pondrá fecha al congreso del que saldrá su sucesor https://t.co/OoVtATVcPJ https://t.co/kz…"
"65",-4,"Rajoy preside hoy la Junta del PP que pondrá fecha al congreso del que saldrá su sucesor https://t.co/OoVtATVcPJ https://t.co/kzSGzjhVyw"
"66",1,"Los últimos científicos olvidados de Rajoy https://t.co/nJgUzkWeeY vía @next_ciencia"
"67",0,"@marianorajoy @Ninenka67 Tiene mi reconocimiento, Sr. Rajoy, en ciertos aspectos, en los que estoy de acuerdo, con… https://t.co/ost0ND2fBp"
"68",0,"Celia, mi amor, M.Rajoy fue presidente con 170 votos, Pedro Sánchez con 180 https://t.co/lm4w247HK0"
"69",-3,"Giro total del nuevo Gobierno: rompe con la era Rajoy y apoya más renovables en la UE - El Independiente https://t.co/FkRRnXYHjA"
"70",0,"Los aspirantes a la sucesión de Mariano Rajoy pueden anunciarlo ya, pero deben presentar los avales entre el 18 y e… https://t.co/CjnawwRVih"
"71",-1,"El PP elegirá al sustituto de Rajoy el 20 y 21 de julio: https://t.co/8LjwNalUI9 via @YouTube"
"72",-4,"@sergio__Alacant No, Rajoy sólo ha dicho que acogerá a 18.000 refugiados y ha acogido a 120."
"73",-2,"La Gürtel valenciana financió dos actos de Rajoy por 44.146 euros que no tributaron https://t.co/gWI5pSLtmA vía @voz_populi"
"74",-3,"@pkmntitan Que ha hecho acuarius? Un anuncio con rajoy?"
"75",-4,"FITETÚ POR ESO, ORAMAS HIZO LAS DECLARACIONES QUE HIZO DESDE EL MINUTO 1, Y DESPÚES DIJO DIGO, EN LUGAR DE DIEGO, Y… https://t.co/iQlAU43HXF"
"76",-1,"RT @diariodeavisos: <ed><U+00A0><U+00BD><ed><U+00B4><U+00B4> #ÚLTIMAHORA Rajoy anuncia que el congreso para elegir a su sucesor comenzará el 20 de julio
https://t.co/Qk2HMXDorA #…"
"77",0,"123.000 ocupados más desde 2011 https://t.co/S0gc1tsYDB"
"78",1,"RT @MamenBond: #sinrajoym4 creo q el PP debería elegir a Rafael Hernando como sucesor de M.Rajoy, los votantes del PP lo agradecerían mucho…"
"79",-3,"RT @CsCanarias: <ed><U+00A0><U+00BD><ed><U+00B3><U+00BB> @saulCiudadanos ""El primer partido que salió pidiendo elecciones y la dimisión del Sr Rajoy fue Cs; para poder presentar…"
"80",-6,"@chefidiaz Lo peor es que ya no se le puede echar la culpa a Rajoy de este tiempo loco <U+2639><U+FE0F>"
"81",-1,"Ya he hecho más memes de este, que de Rajoy <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/jEv3m4DCrf"
"82",-3,"<ed><U+00A0><U+00BD><ed><U+00B3><U+00BB> @saulCiudadanos ""El primer partido que salió pidiendo elecciones y la dimisión del Sr Rajoy fue Cs; para poder pr… https://t.co/MTvWeAu4gC"
"83",-1,"RT @CsCanarias: <ed><U+00A0><U+00BD><ed><U+00B3><U+00BB> @saulCiudadanos ""Mi opinión es que el Sr Rajoy dimitió tarde, en cualquier otro país democrático del mundo la dimisión se…"
"84",-3,"RT @CsCanarias: <ed><U+00A0><U+00BD><ed><U+00B3><U+00BB> @saulCiudadanos ""La dimisión del Sr Rajoy ha supuesto la continuación de la protección del bipartidismo. El Sr Rajoy sabí…"
"85",-1,"RT @diariodeavisos: <ed><U+00A0><U+00BD><ed><U+00B4><U+00B4> #ÚLTIMAHORA Rajoy anuncia que el congreso para elegir a su sucesor comenzará el 20 de julio
https://t.co/Qk2HMXDorA #…"
